time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
12867,219936120,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0750,0.9960,-4.38,0.84,0.63,0.000,-2.242,2.676,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-50,-2948
12955,219936200,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.1100,0.9820,-7.49,1.07,0.87,0.000,-2.333,2.549,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-50,-2948
13018,219936240,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0950,0.9810,-9.23,1.30,0.92,0.000,-2.335,2.372,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-884,23163
13106,219936360,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0470,-0.0360,1.0210,-11.07,1.12,0.51,0.000,-2.636,1.373,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-1346,23163
13170,219936400,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0530,-0.0790,1.0130,-9.56,0.79,0.37,0.000,-2.995,1.006,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-1197,-30846
13258,219936480,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0470,-0.1020,0.9940,-5.43,0.74,0.49,0.000,-2.707,0.483,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-400,-10877
13321,219936560,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0370,-0.0670,1.0090,-1.69,0.71,0.56,0.000,-2.100,0.341,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,165,-8574
13411,219936640,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0420,-0.0030,0.9920,0.00,0.72,0.55,0.000,-2.424,0.523,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,523,-15488
13474,219936720,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0360,0.0490,0.9940,-1.03,0.90,0.61,0.000,-2.074,0.790,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,495,22910
13561,219936800,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0270,0.0580,1.0040,-3.89,0.87,0.50,0.000,-1.540,0.901,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,3,-3458
